Country Code,Country Name,Series Code,Series Name,YR1960--1960,YR1961--1961,YR1962--1962,YR1963--1963,YR1964--1964,YR1965--1965,YR1966--1966,YR1967--1967,YR1968--1968,YR1969--1969,YR1970--1970,YR1971--1971,YR1972--1972,YR1973--1973,YR1974--1974,YR1975--1975,YR1976--1976,YR1977--1977,YR1978--1978,YR1979--1979,YR1980--1980,YR1981--1981,YR1982--1982,YR1983--1983,YR1984--1984,YR1985--1985,YR1986--1986,YR1987--1987,YR1988--1988,YR1989--1989,YR1990--1990,YR1991--1991,YR1992--1992,YR1993--1993,YR1994--1994,YR1995--1995,YR1996--1996,YR1997--1997,YR1998--1998,YR1999--1999,YR2000--2000,YR2001--2001,YR2002--2002,YR2003--2003,YR2004--2004,YR2005--2005,YR2006--2006,YR2007--2007,YR2008--2008,YR2009--2009,YR2010--2010,YR2011--2011
ZAF,South Africa,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8077634.336,8509604.332,8707385.354,9733959.801,10511136.72,10370946.98,10504939.23,10584210.04,10944722,11176565.06,11090942.75,11222133.05,11370222.94,12457441.88,12602873.75,13105418.98,13847849.1,14438690.91,14039443.27,13657192.4,..
SAS,South Asia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117684905.1,121287903.7,125401072.3,129498546.2,131232317.6,133790816.5,135923663.7,140005386.3,142118907,144770899.7,149876755.7,155368742.1,161517319.7,167611523.2,172437519.6,173654428.4,171865471.8,170068358.6,167954844.1,164829459.4,..
SAS,South Asia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,302701812.2,308914908.3,316198179.2,324948306.8,331108878.4,338304514.3,346881804.9,354038349,361187826.7,367878443.9,376477877.8,385248579.4,396028190.9,403695764.7,413650191.2,421091193.3,428386710.8,436122503.6,442071081.9,449606899.9,..
SAS,South Asia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,420630500.5,430080294.2,441257368.9,454857890.2,461925578.2,472340206.9,482858161.4,494241771.7,503223718,512733306.2,526606482.5,540954869.2,558005564.3,571265471.7,586015243.8,594737365.9,600192091.8,606531276.2,609968383.3,614233293.8,..
SSD,South Sudan,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SSD,South Sudan,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SSD,South Sudan,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ESP,Spain,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4190604.813,4222877.596,4136488.046,4144321.775,4299886.308,4471618.189,4678298.725,4870505.108,5260791.013,5686948.11,6006778.358,6256277.136,6630890.163,7047869.634,7609097.182,8050717.101,8392400.301,8544891.53,8256864.882,8189964.31,..
ESP,Spain,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9155292.429,8866996.65,8409195.292,8325049.73,8483054.428,8602952.465,8816531.977,9164505.462,9577360.783,9941919.427,10238106.85,10414732.28,10698618.19,10996689.37,11441883.58,11800005.44,12000978.79,11717843.91,10668440.39,10388532.56,..
ESP,Spain,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13345861.3,13091292.18,12531198.68,12465029.67,12776456.96,13081424.12,13484207.54,14027758.14,14829008.34,15613079.42,16238469.88,16671117.64,17353780.71,18039620.41,19073637.67,19828935.77,20383172.42,20278765.63,18923195.89,18570366.15,..
LKA,Sri Lanka,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1637547.24,1685092.058,1727721.232,1799323.196,1867404.612,1913927.024,1972111.644,2448009.169,2290006.18,2336613.782,2259756.998,2210039.562,2228713.854,2223779.701,2262298.416,2710028.533,2586083.387,2612349.005,2613571.125,2538518.198,..
LKA,Sri Lanka,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4103064.971,4141697.741,4275784.697,4363185.474,4381393.539,4537252.665,4684910.195,4891341.293,5032062.277,5033857.773,4958766.79,4971264.317,5068860.071,5044963.007,5189920.862,5364919.693,5383449.428,5472997.136,5471414.053,5565638.085,..
LKA,Sri Lanka,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5740910.484,5824567.119,6004372.051,6160765.031,6244676.359,6445277.68,6663209.833,7342532.431,7325733.686,7364826.137,7218169.224,7185979.806,7292866.125,7266906.221,7447993.859,8075946.952,7960617.598,8079970.818,8081590.241,8099081.933,..
KNA,St. Kitts and Nevis,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KNA,St. Kitts and Nevis,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KNA,St. Kitts and Nevis,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LCA,St. Lucia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LCA,St. Lucia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LCA,St. Lucia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAF,St. Martin (French part),SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAF,St. Martin (French part),SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAF,St. Martin (French part),SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VCT,St. Vincent and the Grenadines,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VCT,St. Vincent and the Grenadines,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VCT,St. Vincent and the Grenadines,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SSF,Sub-Saharan Africa (all income levels),SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77337505.57,80076921.81,82790137.39,86091265.35,88880352.24,91425393.69,94165037.41,97039530.94,100004109.9,103707660.6,107337313.6,110761225.3,114641579.5,118957146,122602285,126250441.1,129889620.9,133704220.2,137402552.8,141050243,..
SSF,Sub-Saharan Africa (all income levels),SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102551352.5,105186468.2,107933539.4,111333614.1,114484693,117099154.4,119913524.3,122861739.6,125958753.6,128863567.2,132185713.1,135491647.9,138995566.7,143020570,147254679.4,151564753.8,156108532,160708843.8,164907814.3,169417012.3,..
SSF,Sub-Saharan Africa (all income levels),SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,179870120.2,185229096.9,190750443,197435397.8,203367087.1,208541109.3,214101525.1,219899246.5,225901654.9,232612314.6,239476081.5,246260475.2,253618531.2,261987760.4,269861209.2,277829508.4,285973168.9,294492207.3,302301172.7,310440474.3,..
SSA,Sub-Saharan Africa (developing only),SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77251896.61,79989678.6,82701139.71,86000337.92,88787382.99,91330245.22,94067809.69,96938858.8,99900174.12,103600114.7,107225938.5,110645528.4,114521472.1,118832366.2,122472998.7,126116692.7,129751260,133561238.4,137254694.8,140897609.9,..
SSA,Sub-Saharan Africa (developing only),SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102447074.6,105080077,107824087.3,111221353.6,114369478.6,116981614.9,119794319.2,122736362.2,125829321.7,128729504.4,132047685.4,135347637.4,138846122.8,142866169.4,147094314.6,151398721.5,155937522.7,160532108.3,164725510.6,169229032.4,..
SSA,Sub-Saharan Africa (developing only),SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,179680408.7,185035407.8,190551973.5,197232210.7,203158924.1,208328432.5,213885071.6,219673113.7,225668348.9,232370778.3,239226725.3,246001004.3,253349057.2,261708453.8,269571441,277529795.7,285663643.6,294172526,301971233.5,310099652.8,..
SDN,Sudan,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1363510.48,1365727.906,1425517.173,1510514.484,1610314.695,1720399.258,1788759.339,1827541.939,1881601.313,1960949.522,2018476.55,2077062.779,2145873.037,2208902.773,2283994.948,2375764.673,2435370.961,2484404.378,2556240.861,2627529.821,..
SDN,Sudan,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4248710.217,4315707.997,4474987.116,4699624.355,4880893.168,5027507.795,5179139.158,5292784.508,5421429.392,5592763.658,5728860.532,5883659.516,6051205.685,6199266.319,6380753.846,6573519.592,6714571.146,6842002.626,6997241.851,7166592.03,..
SDN,Sudan,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5619625.627,5675557.617,5899813.707,6208602.292,6488706.633,6744419.042,6971009.541,7122810.71,7304768.312,7554560.31,7747038.812,7959133.738,8194106.347,8403832.581,8659205.802,8942719.198,9151950.225,9337484.141,9554411.194,9784444.554,..
SUR,Suriname,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46334.72895,40178.68707,35598.49428,42392.25032,42841.94912,42590.685,44931.0547,46893.95718,45262.44999,46587.37739,48244.91328,49253.2,50594.03677,51931.33495,52913.72334,54407.41268,55897.85043,57404.5373,58957.85682,60577.86144,..
SUR,Suriname,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86927.18894,84240.6799,88122.29632,86860.21833,92909.375,93204.49369,94946.94569,95959.3806,95171.62159,97156.37824,99574.02159,101122.1553,103465.3668,105444.2038,106874.44,108615.9254,110686.3563,112595.4838,114202.799,116283.5716,..
SUR,Suriname,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,133328.4321,124347.2684,123758.909,129237.189,135576.6705,135636.8924,139738.1474,142735.2694,140649.9795,143830.6969,147617.6533,150386.7181,154125.2298,157497.242,159789.2347,163073.0664,166680.5965,169957.6504,173342.468,176896.6349,..
SWZ,Swaziland,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80966.01418,82553.84292,83869.15547,85085.09379,88947.92608,90457.52078,90671.805,92025.03637,93090.6312,94032.37657,94818.91231,95503.9508,96159.40148,96884.71053,98049.45189,99045.58623,100444.9868,102898.0022,105327.1851,108019.1864,..
SWZ,Swaziland,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119407.9121,123252.6053,127240.777,131002.1043,134677.1405,139279.5143,144747.6878,146327.5247,147633.1323,149148.5698,150873.8317,152576.8089,154313.0879,156417.7213,158354.2031,160671.8326,163034.5284,167311.8969,171510.3308,176207.7836,..
SWZ,Swaziland,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200352.9608,205991.9794,210750.0388,216398.1417,223544.4412,229909.79,235575.2299,238278.3245,240973.0407,243467.2491,245709.6536,248367.4187,250444.0112,253270.583,256370.4709,259745.3849,263281.8888,270124.3815,276883.4342,284102.4713,..
SWE,Sweden,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2164187.592,2084681.379,1971528.394,1941011.684,1966764.882,1947229.854,1909138.035,1919956.701,1965005.503,2026790.586,2076298.009,2082702.304,2078850.695,2067855.885,2075776.419,2110081.772,2163880.626,2183588.41,2144761.953,2150615.912,..
SWE,Sweden,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2364922.524,2240630.587,2100952.958,2093152.722,2132395.221,2120680.18,2101820.871,2144548.977,2182260.013,2254913.678,2281611.086,2285599.003,2284084.319,2265243.384,2301499.634,2357166.948,2414297.837,2442049.431,2373878.411,2421245.731,..
SWE,Sweden,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4531535.454,4326756.329,4076853.375,4031887.916,4097193.661,4066108.019,4005950.691,4063746.779,4146296.591,4284450.795,4356342.821,4366357.623,4364322.415,4333947.084,4378178.596,4468030.627,4582336.2,4621789.265,4521733.79,4571161.5,..
CHE,Switzerland,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1616250.365,1625833.233,1620093.312,1603699.247,1615714.123,1646098.268,1650064.556,1686100.627,1711078.6,1717048.808,1755938.901,1795197.009,1791008.037,1795000.693,1810431.695,1844539.979,1876955.98,1956375.404,1979809.465,1962154.551,..
CHE,Switzerland,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2174717.462,2159559.661,2160931.608,2143271.051,2160152.027,2142722.264,2116536.828,2146531.888,2159343.811,2175517.154,2194867.087,2177629.01,2178171.104,2177748.081,2176120.763,2222675.468,2272793.177,2303977.198,2315306.852,2343762.409,..
CHE,Switzerland,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3788314.194,3784551.832,3777522.827,3743394.509,3775388.415,3789660.979,3769321.278,3835166.347,3869472.936,3891688.775,3954914.743,3971613.245,3970615.592,3967267.716,3986037.286,4066377.035,4151769.191,4260183.815,4290534.444,4305070.318,..
SYR,Syrian Arab Republic,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,518289.2421,570833.2511,641676.5207,705536.1576,777057.4787,715410.6397,772714.2686,810161.1384,806419.2161,761766.4377,707041.9594,743927.8937,786911.88,734298.7822,689076.2868,638618.7435,633377.264,658669.1797,617015.8504,643023.6553,..
SYR,Syrian Arab Republic,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2592588.648,2709272.096,2846517.729,2973898.886,3108383.46,3187490.46,3252107.886,3439890.042,3539668.539,3604064.382,3654563.547,3719013.376,3848569.36,3956923.519,4056322.922,4155379.623,4208799.033,4111980.75,4240105.766,4361254.466,..
SYR,Syrian Arab Republic,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3107771.485,3282332.938,3488807.88,3674736.315,3883411.066,3900512.14,4022218.369,4251557.887,4350118.179,4360548.465,4363279.625,4460285.024,4638995.636,4687119.123,4737996.978,4799874.696,4843791.999,4771022.327,4859095.224,5005564.762,..
TWN,"Taiwan, China",SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TWN,"Taiwan, China",SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TWN,"Taiwan, China",SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TJK,Tajikistan,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,792336.8414,800002.828,812402.2035,821682.9665,835563.4675,859574.8017,878654.9717,897612.2622,912597.1003,932090.64,947193.03,961443.868,978545.4334,994728.48,1011812.817,1035906.441,1061037.262,1089069.688,1113207.57,1141841.235,..
TJK,Tajikistan,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,989119.4764,1000562.634,1023067.212,1036535.171,1056005.159,1090465.856,1115254.735,1138976.414,1156626.758,1175830.299,1187390.623,1197153.73,1206426.706,1217017.51,1230175.141,1252065.591,1278617.315,1309236.091,1338850.525,1372747.958,..
TJK,Tajikistan,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1781407.534,1799987.448,1837539.11,1856491.68,1890907.444,1952236.583,1994028.475,2034720.468,2069071.236,2106331.883,2135501.46,2156919.787,2182613.217,2210571.98,2241850.442,2288672.737,2339068.727,2396230.752,2450559.428,2518031.856,..
TZA,Tanzania,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5515287.273,5708522.615,5907517.03,6104528.601,6285802.559,6457312.109,6621074.79,6780291.695,6939869.889,7103547.722,7262520.843,7586528.197,7913269.531,8168182.884,8432206.168,8695016.822,8922270.338,9158211.642,9403497.797,9658762.926,..
TZA,Tanzania,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5673730.696,5864012.6,6067407.673,6261390.301,6455808.975,6641322.881,6819970.184,6995034.238,7171523.507,7353235.729,7541205.909,7832734.619,8125624.003,8356984.803,8595469.655,8830793.974,9085525.433,9349754.796,9624264.247,9909797.216,..
TZA,Tanzania,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11190048.34,11573116.09,11967523.79,12373576.38,12749286.41,13106282.49,13448623.4,13782797.28,14100414.52,14445144.38,14801186.37,15425490.23,16034059,16540319.73,17020915.77,17518133.14,18011176.88,18499619.25,19031097.19,19559467.39,..
THA,Thailand,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14757227.81,14589448.03,14147569.54,13660920.15,14165722.77,14759336.2,15296226.39,14945299.85,15058483.46,15673459.26,15986277.6,16372141.49,16634917.96,16886815.31,17269500.36,17196263.63,17656382.27,17813203.25,17431231.89,17819543.68,..
THA,Thailand,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16786546.51,17143449.68,17185796.45,17319925.11,17501355.04,17692187.96,17954781.57,17681031.48,17824356.56,18309584.14,18751210.12,19147668.81,19420142.57,19906631.32,20110293.46,20324434.6,20705436.42,20869009.86,20757129.15,21163635.57,..
THA,Thailand,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31528307.66,31740890.96,31341756.32,31014795.98,31676625.3,32462664.28,33269320.46,32636959.8,32883403.71,33988903.66,34726205.84,35483076.92,36064708.56,36780320.88,37384239.31,37505014.13,38343159.81,38690121.49,38148944.1,38999042.59,..
